update,epoch,batch,learning_rate,binary_cross_entropy,regularization_loss,total_loss
83,6,3,0.008781140799175228,0.5723121762275696,2.483174577355385e-05,0.5723370079733431
84,6,4,0.008728715609439696,0.5726246237754822,2.5064054876565934e-05,0.5726496878303587
85,6,5,0.008677218312746248,0.5831341743469238,2.5306159630417823e-05,0.5831594805065542
86,6,6,0.008626621856275073,0.5669647455215454,2.5615917518734933e-05,0.5669903614390641
87,6,7,0.008576900278702358,0.5713229179382324,2.5890277698636057e-05,0.571348808215931
88,6,8,0.008528028654224418,0.5782418251037598,2.60736420750618e-05,0.5782678987458348
89,6,9,0.008479983040050881,0.5768733024597168,2.6320427656173707e-05,0.576899622887373
90,6,10,0.008432740427115679,0.572638213634491,2.657174877822399e-05,0.5726647853832691
91,6,11,0.008386278693775347,0.5687184929847717,2.681531570851803e-05,0.5687453083004802
92,6,12,0.008340576562282992,0.5765235424041748,2.704293839633465e-05,0.5765505853425711
93,6,13,0.008295613557843402,0.5735121369361877,2.731159143149853e-05,0.5735394485276193
94,6,14,0.008251369970070347,0.5670675039291382,2.7580050751566886e-05,0.5670950839798897
95,6,15,0.008207826816681234,0.5714508295059204,2.7834169566631317e-05,0.571478663675487
96,6,16,0.008164965809277261,0.566466212272644,2.808650955557823e-05,0.5664942987821996
97,7,1,0.008122769321068953,0.5658997297286987,2.8345799073576927e-05,0.5659280755277724
98,7,2,0.008081220356417685,0.5706420540809631,2.8615891933441164e-05,0.5706706699728966
99,7,3,0.008040302522073698,0.5718313455581665,2.87981815636158e-05,0.5718601437397302
100,7,4,0.008,0.5717326402664185,2.903897874057293e-05,0.5717616792451591
101,7,5,0.007960297521679913,0.5696626305580139,2.9239067807793616e-05,0.5696918696258217
102,7,6,0.007921180343813394,0.5662803649902344,2.9551509767770766e-05,0.5663099165000022
103,7,7,0.007882634225314347,0.5648884773254395,2.9788121581077576e-05,0.5649182654470205
104,7,8,0.007844645405527362,0.5649875402450562,3.001369908452034e-05,0.5650175539441407
105,7,9,0.007807200583588266,0.5699148774147034,3.0236640945076944e-05,0.5699451140556484
106,7,10,0.007770286898858113,0.5596640110015869,3.048377111554146e-05,0.5596944947727025
107,7,11,0.007733891912365308,0.5622283816337585,3.077893704175949e-05,0.5622591605708003
108,7,12,0.00769800358919501,0.5600060224533081,3.101556375622749e-05,0.5600370380170643
109,7,13,0.007662610281769211,0.5597994327545166,3.12553383409977e-05,0.5598306880928576
110,7,14,0.007627700713964738,0.5572651624679565,3.14873605966568e-05,0.5572966498285532
111,7,15,0.007593263966019993,0.5678859949111938,3.168271854519844e-05,0.567917677629739
112,7,16,0.007559289460184544,0.5755510330200195,3.1865764409303665e-05,0.5755828987844288
113,8,1,0.007525766947068778,0.561896562576294,3.2103214412927626e-05,0.5619286657907069
114,8,2,0.007492686492653552,0.5624043941497803,3.231979534029961e-05,0.5624367139451206
115,8,3,0.007460038465922511,0.569721519947052,3.254883363842964e-05,0.5697540687806905
116,8,4,0.007427813527082075,0.5606012940406799,3.2819226384162906e-05,0.5606341132670641
117,8,5,0.007396002616336388,0.5680760145187378,3.3018499612808225e-05,0.5681090330183506
118,8,6,0.007364596943186587,0.5561549067497253,3.3231806010007856e-05,0.5561881385557353
119,8,7,0.007333587976225691,0.5514413118362427,3.3501606434583665e-05,0.5514748134426772
120,8,8,0.007302967433402215,0.5578844547271729,3.371880203485489e-05,0.5579181735292077
121,8,9,0.007272727272727273,0.5604422688484192,3.3904269337654114e-05,0.5604761731177569
122,8,10,0.007242859683401482,0.5652713775634766,3.413747996091843e-05,0.5653055150434375
123,8,11,0.007213357077339458,0.5532176494598389,3.4366533160209655e-05,0.5532520159929991
124,8,12,0.007184212081070997,0.5529757142066956,3.4594032913446424e-05,0.553010308239609
125,8,13,0.007155417527999326,0.5530140399932861,3.4854721277952196e-05,0.5530488947145641
126,8,14,0.007126966450997984,0.5571701526641846,3.5085517913103104e-05,0.5572052381820977
127,8,15,0.007098852075328911,0.569491446018219,3.5244904458522797e-05,0.5695266909226775
128,8,16,0.0070710678118654745,0.5498842000961304,3.549046814441681e-05,0.5499196905642748
129,9,1,0.007043607250604991,0.5631247758865356,3.568565472960472e-05,0.5631604615412652
130,9,2,0.007016464154456234,0.551761269569397,3.59199233353138e-05,0.5517971894927323
131,9,3,0.0069896324532883036,0.5593284368515015,3.614865615963936e-05,0.5593645855076611
132,9,4,0.006963106238227914,0.5486721396446228,3.6420200020074844e-05,0.5487085598446428
133,9,5,0.00693687975619296,0.5574780702590942,3.664104267954827e-05,0.5575147113017738
134,9,6,0.006910947404650881,0.5532230138778687,3.687800094485283e-05,0.5532598918788135
135,9,7,0.006885303726590963,0.5627260804176331,3.7079107016324996e-05,0.5627631595246494
136,9,8,0.006859943405700353,0.5434366464614868,3.728346899151802e-05,0.5434739299304784
137,9,9,0.006834861261734088,0.5467343330383301,3.750985488295555e-05,0.546771842893213
138,9,10,0.0068100522460699895,0.5540719032287598,3.7686288356781e-05,0.5541095895171165
139,9,11,0.006785511437439768,0.5511606335639954,3.7891194224357606e-05,0.5511985247582197
140,9,12,0.006761234037828133,0.5583300590515137,3.8072627037763594e-05,0.5583681316785515
141,9,13,0.006737215368532152,0.5578150749206543,3.8309898227453234e-05,0.5578533848188818
142,9,14,0.006713450866373513,0.5512276887893677,3.8498260080814364e-05,0.5512661870494485
143,9,15,0.0066899360800567265,0.5539976358413696,3.868896514177322e-05,0.5540363248065114
144,9,16,0.006666666666666667,0.5481150150299072,3.897226601839066e-05,0.5481539872959256
145,10,1,0.006643638388299198,0.5507436394691467,3.915910795331002e-05,0.5507827985771
146,10,2,0.0066208471088189435,0.5471835732460022,3.938747197389603e-05,0.547222960717976
147,10,3,0.00659828879073858,0.5537023544311523,3.96331362426281e-05,0.553741987567395
148,10,4,0.006575959492214292,0.5454707145690918,3.9868831634521486e-05,0.5455105834007263
149,10,5,0.0065538553641523245,0.5429339408874512,4.0024872869253156e-05,0.5429739657603204
150,10,6,0.0065319726474218085,0.5419170260429382,4.024375230073929e-05,0.541957269795239
151,10,7,0.006510307670169276,0.5448013544082642,4.050755873322487e-05,0.5448418619669974
152,10,8,0.006488856845230502,0.5516765713691711,4.0688306093215947e-05,0.5517172596752643
153,10,9,0.0064676166676355465,0.5490981340408325,4.089348018169403e-05,0.5491390275210142
154,10,10,0.006446583712203043,0.5524879097938538,4.115227609872818e-05,0.5525290620699524
155,10,11,0.006425754631219991,0.5557690858840942,4.1298791766166685e-05,0.5558103846758604
156,10,12,0.006405126152203486,0.5573238730430603,4.1479405015707015e-05,0.5573653524480761
157,10,13,0.006384695075740977,0.5450042486190796,4.172626882791519e-05,0.5450459748879075
158,10,14,0.00636445827340584,0.5418081283569336,4.1899435222148895e-05,0.5418500277921557
159,10,15,0.006344412685745153,0.5514655113220215,4.207743331789971e-05,0.5515075887553393
160,10,16,0.006324555320336759,0.553352415561676,4.228655993938446e-05,0.5533947021216155
161,11,1,0.006304883249912806,0.5468823909759521,4.24816757440567e-05,0.5469248726516962
162,11,2,0.00628539361054709,0.5463361740112305,4.2703501880168915e-05,0.5463788775131107
163,11,3,0.006266083599903659,0.543626070022583,4.289204627275467e-05,0.5436689620688557
164,11,4,0.006246950475544243,0.5478625297546387,4.3091714382171634e-05,0.5479056214690209
165,11,5,0.006227991553292183,0.5424038767814636,4.332021996378899e-05,0.5424471970014274
166,11,6,0.006209204205650663,0.541826605796814,4.353602603077888e-05,0.5418701418228448
167,11,7,0.006190585860273095,0.5364059209823608,4.3765265494585035e-05,0.5364496862478554
168,11,8,0.006172133998483677,0.5392152667045593,4.397113621234894e-05,0.5392592378407717
169,11,9,0.006153846153846154,0.5521616339683533,4.418816417455673e-05,0.5522058221325278
170,11,10,0.006135719910778963,0.5525521039962769,4.433717206120491e-05,0.5525964411683381
171,11,11,0.00611775290321498,0.5482882261276245,4.451855272054672e-05,0.5483327446803451
172,11,12,0.006099942813304187,0.5310355424880981,4.473034292459488e-05,0.5310802728310228
173,11,13,0.006082287370157645,0.5511991381645203,4.492776095867157e-05,0.5512440659254789
174,11,14,0.006064784348631227,0.5447964668273926,4.5139774680137634e-05,0.5448416066020727
175,11,15,0.0060474315681476355,0.543711245059967,4.5307010412216186e-05,0.5437565520703792
176,11,16,0.006030226891555273,0.5411929488182068,4.544983059167862e-05,0.5412383986487984
177,12,1,0.006013168224022631,0.5465569496154785,4.5631811022758484e-05,0.5466025814265013
178,12,2,0.005996253511966892,0.5346407890319824,4.5798413455486296e-05,0.534686587445438
179,12,3,0.005979480742015487,0.5505101084709167,4.5988470315933226e-05,0.5505560969412326
180,12,4,0.005962847939999439,0.5382242798805237,4.623683169484138e-05,0.5382705167122185
181,12,5,0.0059463531699773305,0.5508407354354858,4.644790291786194e-05,0.5508871833384037
182,12,6,0.00592999453328881,0.5359694957733154,4.667375236749649e-05,0.5360161695256829
183,12,7,0.005913770167636583,0.5391449332237244,4.687428846955299e-05,0.5391918075121939
184,12,8,0.005897678246195886,0.5300773978233337,4.710828140377998e-05,0.5301245061047375
185,12,9,0.005881716976750462,0.5406836271286011,4.726654291152954e-05,0.5407308936715126
186,12,10,0.005865884600854132,0.5438072681427002,4.746398702263832e-05,0.5438547321297228
187,12,11,0.005850179393017045,0.5234075784683228,4.7673687338829044e-05,0.5234552521556616
188,12,12,0.005834599659915783,0.5321742296218872,4.7873109579086304e-05,0.5322221027314663
189,12,13,0.005819143739626463,0.5384300947189331,4.805658385157585e-05,0.5384781513027846
190,12,14,0.005803810000880093,0.5451478958129883,4.8203397542238236e-05,0.5451960992105305
191,12,15,0.005788596842339373,0.5466123223304749,4.835215955972672e-05,0.5466606744900345
192,12,16,0.005773502691896258,0.553385317325592,4.8501119017601013e-05,0.5534338184446096
193,13,1,0.005758526005989557,0.5367006659507751,4.870003089308739e-05,0.5367493659816682
194,13,2,0.005743665268941905,0.5451455116271973,4.8851348459720616e-05,0.5451943629756569
195,13,3,0.005728918992315464,0.5352959632873535,4.9007847905158995e-05,0.5353449711352587
196,13,4,0.005714285714285714,0.5383937954902649,4.923278093338013e-05,0.5384430282711983
197,13,5,0.0056997639990327715,0.5300247073173523,4.9450840801000597e-05,0.5300741581581533
198,13,6,0.0056853524361496115,0.5323793888092041,4.966180771589279e-05,0.53242905061692
199,13,7,0.005671049640066687,0.5472832918167114,4.985029995441437e-05,0.5473331421166658
200,13,8,0.00565685424949238,0.5246458053588867,5.007709190249443e-05,0.5246958824507892
201,13,9,0.005642764926868786,0.5404412746429443,5.022826418280602e-05,0.5404915029071271
202,13,10,0.0056287803578423355,0.5336739420890808,5.040563270449638e-05,0.5337243477217853
203,13,11,0.005614899250748772,0.5323759317398071,5.0596922636032104e-05,0.5324265286624431
204,13,12,0.005601120336112039,0.5436928272247314,5.075804144144058e-05,0.5437435852661728
205,13,13,0.005587442366156626,0.5296610593795776,5.0948053598403935e-05,0.529712007433176
206,13,14,0.005573864114332942,0.5351963043212891,5.112028867006302e-05,0.5352474246099591
207,13,15,0.005560384374855327,0.5442425012588501,5.126139149069786e-05,0.5442937626503408
208,13,16,0.005547001962252292,0.5345126986503601,5.146978050470352e-05,0.5345641684308649
209,14,1,0.005533715710928597,0.5315475463867188,5.166411027312279e-05,0.5315992104969919
210,14,2,0.005520524474738834,0.534917414188385,5.1866017282009124e-05,0.534969280205667
211,14,3,0.005507427126572114,0.5245541334152222,5.199730768799782e-05,0.5246061307229102
212,14,4,0.005494422557947561,0.5138260722160339,5.219405516982079e-05,0.5138782662712038
213,14,5,0.005481509678620254,0.5367624163627625,5.239246040582657e-05,0.5368148088231682
214,14,6,0.0054686874161973065,0.5282167792320251,5.2614722400903706e-05,0.5282693939544261
215,14,7,0.005455954715763788,0.5534582138061523,5.273410677909851e-05,0.5535109479129314
216,14,8,0.005443310539518174,0.5331642627716064,5.2958581596612935e-05,0.533217221353203
217,14,9,0.005430753866417046,0.5380507707595825,5.3106512874364854e-05,0.5381038772724569
218,14,10,0.005418283691828771,0.5300796031951904,5.331531912088394e-05,0.5301329185143113
219,14,11,0.0054058990271958875,0.5298142433166504,5.347617343068123e-05,0.529867719490081
220,14,12,0.005393598899705937,0.5427356362342834,5.3655393421649934e-05,0.5427892916277051
221,14,13,0.005381382351970499,0.5397463440895081,5.383346229791641e-05,0.539800177551806
222,14,14,0.005369248441712195,0.5285523533821106,5.401783809065819e-05,0.5286063712202013
223,14,15,0.005357196241459401,0.5308358073234558,5.41854165494442e-05,0.5308899927400053
224,14,16,0.005345224838248488,0.5320680141448975,5.43116070330143e-05,0.5321223257519305
225,15,1,0.005333333333333333,0.5354450941085815,5.445859581232071e-05,0.5354995527043939
226,15,2,0.005321520841901914,0.5257768630981445,5.4654572159051896e-05,0.5258315176703036
227,15,3,0.005309786492799776,0.5347060561180115,5.4809153079986577e-05,0.5347608652710915
228,15,4,0.005298129428260175,0.5271008014678955,5.4975803941488266e-05,0.527155777271837
229,15,5,0.0052865488036407185,0.528983473777771,5.51714189350605e-05,0.5290386451967061
230,15,6,0.005275043787166296,0.5303887128829956,5.533277243375778e-05,0.5304440456554294
231,15,7,0.005263613559678152,0.5311155915260315,5.550146847963333e-05,0.5311710929945112
232,15,8,0.005252257314388902,0.5380855798721313,5.56546226143837e-05,0.5381412344947457
233,15,9,0.005240974256643347,0.5297547578811646,5.588459223508835e-05,0.5298106424733996
234,15,10,0.005229763603684908,0.5257447957992554,5.602061375975609e-05,0.5258008164130151
235,15,11,0.0052186245844275374,0.5354293584823608,5.616233870387077e-05,0.5354855208210647
236,15,12,0.005207556439232955,0.5323660969734192,5.630382522940636e-05,0.5324224007986486
237,15,13,0.005196558419693047,0.5173066854476929,5.651381239295006e-05,0.5173631992600858
238,15,14,0.005185629788417316,0.5254614353179932,5.667879804968834e-05,0.5255181141160429
239,15,15,0.005174769818825207,0.5292638540267944,5.685065314173698e-05,0.5293207046799362
240,15,16,0.0051639777949432225,0.5303648710250854,5.711817368865013e-05,0.5304219891987741
241,16,1,0.005153253011206647,0.5237542986869812,5.728869140148163e-05,0.5238115873783827
242,16,2,0.0051425947722658,0.523851215839386,5.744371935725212e-05,0.5239086595587432
243,16,3,0.005132002392796674,0.5172290802001953,5.7619765400886536e-05,0.5172866999655962
244,16,4,0.005121475197315839,0.536952793598175,5.7799044996500016e-05,0.5370105926431715
245,16,5,0.005111012519999519,0.5286218523979187,5.796729028224945e-05,0.528679819688201
246,16,6,0.005100613704506706,0.5328179597854614,5.8112684637308125e-05,0.5328760724700987
247,16,7,0.0050902781038062225,0.5255773067474365,5.833471193909645e-05,0.5256356414593756
248,16,8,0.00508000508000762,0.526507556438446,5.8489426970481874e-05,0.5265660458654166
249,16,9,0.005069794004195823,0.529987633228302,5.863533914089203e-05,0.5300462685674429
250,16,10,0.005059644256269407,0.5291823148727417,5.8832574635744094e-05,0.5292411474473775
251,16,11,0.005049555224782425,0.525511622428894,5.900200456380844e-05,0.5255706244334578
252,16,12,0.005039526306789696,0.5189290046691895,5.9172045439481735e-05,0.5189881767146289
253,16,13,0.005029556907695452,0.5195314884185791,5.934961885213852e-05,0.5195908380374312
254,16,14,0.005019646441105269,0.5287812948226929,5.9528183192014696e-05,0.5288408230058849
255,16,15,0.0050097943286811965,0.5235685110092163,5.9677075594663624e-05,0.5236281880848109
256,16,16,0.005,0.5451968908309937,5.978275090456009e-05,0.5452566735818982
257,17,1,0.004990262892414442,0.5259733200073242,5.995524674654007e-05,0.5260332752540707
258,17,2,0.004980582450917523,0.5277607440948486,6.014029681682587e-05,0.5278208843916654
259,17,3,0.0049709581280096005,0.5242109894752502,6.033800914883614e-05,0.5242713274843991
260,17,4,0.004961389383568339,0.5299453735351562,6.047263368964195e-05,0.5300058461688459
261,17,5,0.0049518756847213834,0.5248144865036011,6.062509119510651e-05,0.5248751115947962
262,17,6,0.004942416505721724,0.5250966548919678,6.078345701098442e-05,0.5251574383489788
263,17,7,0.004933011327825659,0.5268056392669678,6.0935139656066895e-05,0.5268665744066239
264,17,8,0.004923659639173309,0.5085253119468689,6.11308179795742e-05,0.5085864427648484
265,17,9,0.00491436093467161,0.5312797427177429,6.132668256759644e-05,0.5313410694003106
266,17,10,0.0049051147158797265,0.5324366092681885,6.149249896407127e-05,0.5324981017671525
267,17,11,0.004895920490896837,0.5284674167633057,6.160922721028327e-05,0.528529025990516
268,17,12,0.0048867777742522085,0.5102044343948364,6.175868213176728e-05,0.5102661930769682
269,17,13,0.004877686086797539,0.5163663625717163,6.192562356591224e-05,0.5164282881952822
270,17,14,0.0048686449556014765,0.5269758701324463,6.208982318639755e-05,0.5270379599556327
271,17,15,0.004859653913846296,0.5199975967407227,6.222920492291451e-05,0.5200598259456456
272,17,16,0.00485071250072666,0.5264723896980286,6.239365413784981e-05,0.5265347833521664
273,18,1,0.00484182026135042,0.5148532390594482,6.255045533180238e-05,0.51491578951478
274,18,2,0.0048329767466414155,0.5189448595046997,6.271247565746308e-05,0.5190075719803572
275,18,3,0.004824181513244217,0.5168870687484741,6.287937611341476e-05,0.5169499481245875
276,18,4,0.004815434123430768,0.5269168615341187,6.305645406246185e-05,0.5269799179881811
277,18,5,0.004806734145008877,0.5298174619674683,6.321319192647934e-05,0.5298806751593947
278,18,6,0.004798081151232538,0.5297027230262756,6.337695568799972e-05,0.5297660999819637
279,18,7,0.004789474720713997,0.5376553535461426,6.348226219415664e-05,0.5377188358083367
280,18,8,0.004780914437337575,0.5259585380554199,6.363647431135178e-05,0.5260221745297313
281,18,9,0.004772399890175149,0.4981062412261963,6.381850689649582e-05,0.4981700597330928
282,18,10,0.004763930673403309,0.5113951563835144,6.398113071918488e-05,0.5114591375142336
283,18,11,0.004755506386222112,0.5277128219604492,6.41053095459938e-05,0.5277769272699953
284,18,12,0.004747126632775413,0.5214345455169678,6.426055729389191e-05,0.5214988060742617
285,18,13,0.004738791022072739,0.520462155342102,6.440750509500504e-05,0.520526562847197
286,18,14,0.004730499167912661,0.5217032432556152,6.457848846912384e-05,0.5217678217440843
287,18,15,0.004722250688807643,0.5154390335083008,6.47641122341156e-05,0.5155037976205349
288,18,16,0.0047140452079103175,0.5278555750846863,6.493778526782989e-05,0.5279205128699541
289,19,1,0.004705882352941177,0.5175333023071289,6.507246941328049e-05,0.5175983747765421
290,19,2,0.004697761756117628,0.5333889722824097,6.521831452846527e-05,0.5334541905969381
291,19,3,0.004689683054084394,0.4999261498451233,6.541726738214494e-05,0.4999915671125054
292,19,4,0.0046816458878452235,0.5170997977256775,6.558737158775329e-05,0.5171653850972653
293,19,5,0.004673649902695888,0.5339146256446838,6.571635603904725e-05,0.5339803420007229
294,19,6,0.004665694748158434,0.515854001045227,6.587065011262894e-05,0.5159198716953397
295,19,7,0.004657780077916656,0.5110617876052856,6.603308022022247e-05,0.5111278206855059
296,19,8,0.004649905549752771,0.5027865171432495,6.622180342674255e-05,0.5028527389466763
297,19,9,0.0046420708254852755,0.5289719104766846,6.631055474281311e-05,0.5290382210314274
298,19,10,0.004634275570907938,0.520944356918335,6.649633496999741e-05,0.521010853253305
299,19,11,0.004626519455729922,0.5159820318222046,6.665799766778946e-05,0.5160486898198724
300,19,12,0.0046188021535170055,0.5289959907531738,6.679309904575347e-05,0.5290627838522196
301,19,13,0.00461112334163388,0.5122634172439575,6.69502392411232e-05,0.5123303674831986
302,19,14,0.004603482701187488,0.5238516330718994,6.70832097530365e-05,0.5239187162816524
303,19,15,0.004595879916971408,0.5241870880126953,6.720084697008133e-05,0.5242542888596654
304,19,16,0.004588314677411235,0.514549732208252,6.744064390659332e-05,0.5146171728521586
305,20,1,0.004580786674510946,0.5113269090652466,6.761380285024643e-05,0.5113945228680968
306,20,2,0.004573295603800236,0.5093087553977966,6.775909662246704e-05,0.5093765144944191
307,20,3,0.004565841164282797,0.5312598347663879,6.791055202484132e-05,0.5313277453184128
308,20,4,0.004558423058385518,0.5053759813308716,6.809221208095551e-05,0.5054440735429525
309,20,5,0.0045510409919085944,0.5178501009941101,6.822751462459565e-05,0.5179183285087346
310,20,6,0.004543694673976519,0.525297999382019,6.834384799003601e-05,0.5253663432300091
311,20,7,0.004536383816989942,0.4981968402862549,6.852445751428604e-05,0.49826536474376915
312,20,8,0.004529108136578383,0.5183894038200378,6.868463009595871e-05,0.5184580884501337
313,20,9,0.004521867351553772,0.5208204984664917,6.884078681468964e-05,0.5208893392533064
314,20,10,0.004514661183864803,0.52046799659729,6.898948550224305e-05,0.5205369860827923
315,20,11,0.004507489358552088,0.5275840759277344,6.911483407020569e-05,0.5276531907618046
