update,epoch,batch,learning_rate,binary_cross_entropy,regularization_loss,total_loss
129,9,1,0.007043607250604991,0.5319404602050781,5.386873707175255e-05,0.5319943289421499
130,9,2,0.007016464154456234,0.5369670391082764,5.421466007828713e-05,0.5370212537683546
131,9,3,0.0069896324532883036,0.5331419110298157,5.45392706990242e-05,0.5331964503005147
132,9,4,0.006963106238227914,0.5367463827133179,5.488968640565872e-05,0.5368012723997235
133,9,5,0.00693687975619296,0.527022123336792,5.5227089673280715e-05,0.5270773504264653
134,9,6,0.006910947404650881,0.5293582677841187,5.558379739522934e-05,0.5294138515815139
135,9,7,0.006885303726590963,0.5324416756629944,5.5918704718351365e-05,0.5324975943677127
136,9,8,0.006859943405700353,0.5444643497467041,5.6238669902086256e-05,0.5445205884166062
137,9,9,0.006834861261734088,0.5318828821182251,5.656068027019501e-05,0.5319394427984953
138,9,10,0.0068100522460699895,0.5348575115203857,5.688311532139778e-05,0.5349143946357071
139,9,11,0.006785511437439768,0.5270785689353943,5.7266116142272954e-05,0.5271358350515366
140,9,12,0.006761234037828133,0.5270026922225952,5.7602286338806156e-05,0.527060294508934
141,9,13,0.006737215368532152,0.5286126136779785,5.795100331306458e-05,0.5286705646812916
142,9,14,0.006713450866373513,0.5221031904220581,5.8341059833765034e-05,0.5221615314818918
143,9,15,0.0066899360800567265,0.5318129062652588,5.8653101325035096e-05,0.5318715593665838
144,9,16,0.006666666666666667,0.5332218408584595,5.893407389521599e-05,0.5332807749323547
145,10,1,0.006643638388299198,0.5246401429176331,5.926830321550369e-05,0.5246994112208485
146,10,2,0.0066208471088189435,0.5297262072563171,5.9579692780971526e-05,0.5297857869490981
147,10,3,0.00659828879073858,0.5182777643203735,5.9959184378385545e-05,0.5183377235047519
148,10,4,0.006575959492214292,0.5333313941955566,6.027410924434662e-05,0.533391668304801
149,10,5,0.0065538553641523245,0.5196380615234375,6.0637012124061584e-05,0.5196986985355616
150,10,6,0.0065319726474218085,0.5345814228057861,6.095996499061585e-05,0.5346423827707768
151,10,7,0.006510307670169276,0.5273945927619934,6.127215176820754e-05,0.5274558649137616
152,10,8,0.006488856845230502,0.52066969871521,6.162189692258835e-05,0.5207313206121326
153,10,9,0.0064676166676355465,0.5275404453277588,6.194531172513962e-05,0.5276023906394839
154,10,10,0.006446583712203043,0.5260495543479919,6.227169185876846e-05,0.5261118260398507
155,10,11,0.006425754631219991,0.5296189785003662,6.262701749801636e-05,0.5296816055178643
156,10,12,0.006405126152203486,0.5309052467346191,6.290642917156219e-05,0.5309681531637908
157,10,13,0.006384695075740977,0.5285434722900391,6.315121799707413e-05,0.5286066235080361
158,10,14,0.00636445827340584,0.5242549777030945,6.35143294930458e-05,0.5243184920325875
159,10,15,0.006344412685745153,0.5139632225036621,6.381847709417343e-05,0.5140270409807562
160,10,16,0.006324555320336759,0.5244277715682983,6.414338201284409e-05,0.5244919149503112
161,11,1,0.006304883249912806,0.521216869354248,6.449859589338302e-05,0.5212813679501415
162,11,2,0.00628539361054709,0.5284943580627441,6.477762758731842e-05,0.5285591356903314
163,11,3,0.006266083599903659,0.5044406652450562,6.511515378952026e-05,0.5045057803988456
164,11,4,0.006246950475544243,0.5227566957473755,6.54229149222374e-05,0.5228221186622978
165,11,5,0.006227991553292183,0.5239039659500122,6.571958214044571e-05,0.5239696855321526
166,11,6,0.006209204205650663,0.5184522271156311,6.601089984178543e-05,0.5185182380154729
167,11,7,0.006190585860273095,0.5185191631317139,6.636439263820648e-05,0.518585527524352
168,11,8,0.006172133998483677,0.5192503929138184,6.667795777320862e-05,0.5193170708715915
169,11,9,0.006153846153846154,0.5233663320541382,6.698573380708695e-05,0.5234333177879452
170,11,10,0.006135719910778963,0.5254439115524292,6.726908683776855e-05,0.5255111806392669
171,11,11,0.00611775290321498,0.520043134689331,6.757959723472596e-05,0.5201107142865657
172,11,12,0.006099942813304187,0.5282725095748901,6.790651381015777e-05,0.5283404160887003
173,11,13,0.006082287370157645,0.5260157585144043,6.820723414421082e-05,0.5260839657485485
174,11,14,0.006064784348631227,0.5180221199989319,6.851935386657715e-05,0.5180906393527984
175,11,15,0.0060474315681476355,0.5171250104904175,6.887619942426682e-05,0.5171938866898418
176,11,16,0.006030226891555273,0.5098215937614441,6.915512681007386e-05,0.5098907488882541
177,12,1,0.006013168224022631,0.5170605182647705,6.941761076450348e-05,0.517129935875535
178,12,2,0.005996253511966892,0.5273557305335999,6.968902796506882e-05,0.527425419561565
179,12,3,0.005979480742015487,0.5234947204589844,6.998779624700547e-05,0.5235647082552314
180,12,4,0.005962847939999439,0.5184205770492554,7.027824223041534e-05,0.5184908552914858
181,12,5,0.0059463531699773305,0.5232982039451599,7.059764117002487e-05,0.5233688015863299
182,12,6,0.00592999453328881,0.5148806571960449,7.092519849538803e-05,0.5149515823945403
183,12,7,0.005913770167636583,0.5043203234672546,7.127202302217484e-05,0.5043915954902768
184,12,8,0.005897678246195886,0.5086341500282288,7.16010183095932e-05,0.5087057510465384
185,12,9,0.005881716976750462,0.5100566148757935,7.190085202455521e-05,0.510128515727818
186,12,10,0.005865884600854132,0.5160084366798401,7.22087174654007e-05,0.5160806453973055
187,12,11,0.005850179393017045,0.5164674520492554,7.249370962381363e-05,0.5165399457588792
188,12,12,0.005834599659915783,0.514923095703125,7.277748733758927e-05,0.5149958731904626
189,12,13,0.005819143739626463,0.5113992691040039,7.310541719198227e-05,0.5114723745211959
190,12,14,0.005803810000880093,0.5207204818725586,7.34437257051468e-05,0.5207939255982638
191,12,15,0.005788596842339373,0.5131698846817017,7.36936628818512e-05,0.5132435783445836
192,12,16,0.005773502691896258,0.5088952779769897,7.401833683252335e-05,0.5089692963138223
193,13,1,0.005758526005989557,0.5145317912101746,7.432752847671509e-05,0.5146061187386513
194,13,2,0.005743665268941905,0.5088433027267456,7.463221997022629e-05,0.5089179349467158
195,13,3,0.005728918992315464,0.5157568454742432,7.492238283157349e-05,0.5158317678570747
196,13,4,0.005714285714285714,0.5196024179458618,7.516279816627503e-05,0.5196775807440281
197,13,5,0.0056997639990327715,0.5059943199157715,7.54719227552414e-05,0.5060697918385267
198,13,6,0.0056853524361496115,0.5124341249465942,7.578304409980774e-05,0.5125099079906941
199,13,7,0.005671049640066687,0.52121502161026,7.60604739189148e-05,0.521291082084179
200,13,8,0.00565685424949238,0.511056661605835,7.633163779973985e-05,0.5111329932436347
201,13,9,0.005642764926868786,0.5028348565101624,7.664833217859269e-05,0.5029115048423409
202,13,10,0.0056287803578423355,0.5095561742782593,7.69307091832161e-05,0.5096331049874425
203,13,11,0.005614899250748772,0.5125863552093506,7.722972333431244e-05,0.5126635849326849
204,13,12,0.005601120336112039,0.5087052583694458,7.753798365592956e-05,0.5087827963531018
205,13,13,0.005587442366156626,0.5106091499328613,7.782571762800217e-05,0.5106869756504894
206,13,14,0.005573864114332942,0.5062012672424316,7.81063437461853e-05,0.5062793735861778
207,13,15,0.005560384374855327,0.5034494400024414,7.844245433807373e-05,0.5035278824567795
208,13,16,0.005547001962252292,0.5208805799484253,7.870913296937943e-05,0.5209592890813947
209,14,1,0.005533715710928597,0.5046358108520508,7.904793322086334e-05,0.5047148587852717
210,14,2,0.005520524474738834,0.5053396224975586,7.930305600166321e-05,0.5054189255535603
211,14,3,0.005507427126572114,0.5012452602386475,7.959382236003876e-05,0.5013248540610075
212,14,4,0.005494422557947561,0.49999162554740906,7.991637289524078e-05,0.5000715419203043
213,14,5,0.005481509678620254,0.507235050201416,8.020703494548798e-05,0.5073152572363615
214,14,6,0.0054686874161973065,0.5004981756210327,8.050435036420823e-05,0.5005786799713969
215,14,7,0.005455954715763788,0.5247232913970947,8.073433488607406e-05,0.5248040257319808
216,14,8,0.005443310539518174,0.5040347576141357,8.101145923137665e-05,0.5041157690733671
217,14,9,0.005430753866417046,0.506170392036438,8.13223272562027e-05,0.5062517143636942
218,14,10,0.005418283691828771,0.5006266236305237,8.165539801120759e-05,0.5007082790285349
219,14,11,0.0054058990271958875,0.5147213935852051,8.191095292568207e-05,0.5148033045381307
220,14,12,0.005393598899705937,0.5047601461410522,8.217543363571167e-05,0.504842321574688
221,14,13,0.005381382351970499,0.5189175605773926,8.240756392478943e-05,0.5189999681413173
222,14,14,0.005369248441712195,0.5152875185012817,8.269616216421128e-05,0.5153702146634459
223,14,15,0.005357196241459401,0.5016177892684937,8.299332112073899e-05,0.5017007825896144
224,14,16,0.005345224838248488,0.5045706629753113,8.326222002506256e-05,0.5046539251953364
225,15,1,0.005333333333333333,0.5051355957984924,8.357887715101242e-05,0.5052191746756435
226,15,2,0.005321520841901914,0.5001724362373352,8.386410772800446e-05,0.5002563003450632
227,15,3,0.005309786492799776,0.4988602101802826,8.413320779800415e-05,0.4989443433880806
228,15,4,0.005298129428260175,0.513154149055481,8.43888521194458e-05,0.5132385379076004
229,15,5,0.0052865488036407185,0.5111700296401978,8.463075757026673e-05,0.511254660397768
230,15,6,0.005275043787166296,0.5055414438247681,8.487167209386825e-05,0.505626315496862
231,15,7,0.005263613559678152,0.5111432671546936,8.514628559350967e-05,0.5112284134402871
232,15,8,0.005252257314388902,0.5101721286773682,8.536028116941452e-05,0.5102574889585376
233,15,9,0.005240974256643347,0.4867057204246521,8.568593859672546e-05,0.4867914063632488
234,15,10,0.005229763603684908,0.5080277919769287,8.595393598079681e-05,0.5081137459129095
235,15,11,0.0052186245844275374,0.5110278129577637,8.62351581454277e-05,0.5111140481159091
236,15,12,0.005207556439232955,0.4920531213283539,8.651173859834671e-05,0.49213963306695224
237,15,13,0.005196558419693047,0.4989904761314392,8.680380135774613e-05,0.49907727993279694
238,15,14,0.005185629788417316,0.5114952325820923,8.710260689258575e-05,0.5115823351889849
239,15,15,0.005174769818825207,0.493752121925354,8.742549270391464e-05,0.4938395474180579
240,15,16,0.0051639777949432225,0.49364978075027466,8.767987787723541e-05,0.4937374606281519
241,16,1,0.005153253011206647,0.5144204497337341,8.793399482965469e-05,0.5145083837285638
242,16,2,0.0051425947722658,0.49715036153793335,8.818908035755158e-05,0.4972385506182909
243,16,3,0.005132002392796674,0.5101184844970703,8.846581727266312e-05,0.5102069503143429
244,16,4,0.005121475197315839,0.5003376007080078,8.873968571424484e-05,0.500426340393722
245,16,5,0.005111012519999519,0.49121254682540894,8.905260264873505e-05,0.4913015994280577
246,16,6,0.005100613704506706,0.5009805560112,8.931910991668702e-05,0.5010698751211167
247,16,7,0.0050902781038062225,0.5040013194084167,8.954966813325882e-05,0.50409086907655
248,16,8,0.00508000508000762,0.49856632947921753,8.980948477983474e-05,0.49865613896399735
249,16,9,0.005069794004195823,0.5047158598899841,9.003952145576477e-05,0.5048058994114399
250,16,10,0.005059644256269407,0.48429057002067566,9.032871574163437e-05,0.4843808987364173
251,16,11,0.005049555224782425,0.5017279386520386,9.061920642852783e-05,0.5018185578584671
252,16,12,0.005039526306789696,0.48755672574043274,9.089716523885727e-05,0.4876476229056716
253,16,13,0.005029556907695452,0.4991573691368103,9.115990251302719e-05,0.4992485290393233
254,16,14,0.005019646441105269,0.5034524202346802,9.14398655295372e-05,0.5035438601002097
255,16,15,0.0050097943286811965,0.4957842528820038,9.169521182775497e-05,0.49587594809383156
256,16,16,0.005,0.5076163411140442,9.199492633342743e-05,0.5077083360403776
257,17,1,0.004990262892414442,0.4879440665245056,9.22810360789299e-05,0.48803634756058456
258,17,2,0.004980582450917523,0.5029909610748291,9.254200011491776e-05,0.503083503074944
259,17,3,0.0049709581280096005,0.49929746985435486,9.280532598495484e-05,0.4993902751803398
260,17,4,0.004961389383568339,0.49302080273628235,9.305716305971146e-05,0.49311385989934203
261,17,5,0.0049518756847213834,0.4983471632003784,9.331106394529342e-05,0.4984404742643237
262,17,6,0.004942416505721724,0.4947907328605652,9.359361231327057e-05,0.49488432647287844
263,17,7,0.004933011327825659,0.48691561818122864,9.390471130609512e-05,0.48700952289253474
264,17,8,0.004923659639173309,0.49466031789779663,9.417536109685898e-05,0.4947544932588935
265,17,9,0.00491436093467161,0.4908912181854248,9.445653855800629e-05,0.4909856747239828
266,17,10,0.0049051147158797265,0.49489903450012207,9.471384435892105e-05,0.494993748344481
267,17,11,0.004895920490896837,0.4875517785549164,9.502271562814713e-05,0.48764680127054455
268,17,12,0.0048867777742522085,0.5070000290870667,9.522970765829086e-05,0.507095258794725
269,17,13,0.004877686086797539,0.49491754174232483,9.5501646399498e-05,0.4950130433887243
270,17,14,0.0048686449556014765,0.499113529920578,9.57181304693222e-05,0.4992092480510473
271,17,15,0.004859653913846296,0.5104749798774719,9.59271416068077e-05,0.5105709070190787
272,17,16,0.00485071250072666,0.5063995718955994,9.618216007947922e-05,0.5064957540556788
273,18,1,0.00484182026135042,0.50241619348526,9.643987566232682e-05,0.5025126333609223
274,18,2,0.0048329767466414155,0.4992862343788147,9.669338911771775e-05,0.4993829277679324
275,18,3,0.004824181513244217,0.49291524291038513,9.695340692996979e-05,0.4930121963173151
276,18,4,0.004815434123430768,0.49062803387641907,9.723614156246186e-05,0.49072527001798155
277,18,5,0.004806734145008877,0.49424105882644653,9.745150804519654e-05,0.4943385103344917
278,18,6,0.004798081151232538,0.4953506886959076,9.769519418478012e-05,0.4954483838900924
279,18,7,0.004789474720713997,0.5008559226989746,9.792648255825044e-05,0.5009538491815329
280,18,8,0.004780914437337575,0.48757097125053406,9.820055216550828e-05,0.4876691718026996
281,18,9,0.004772399890175149,0.4840637445449829,9.849942475557328e-05,0.4841622439697385
282,18,10,0.004763930673403309,0.48673003911972046,9.873300045728684e-05,0.4868287721201777
283,18,11,0.004755506386222112,0.49438369274139404,9.901832044124604e-05,0.4944827110618353
284,18,12,0.004747126632775413,0.4940255284309387,9.92911159992218e-05,0.49412481954693793
285,18,13,0.004738791022072739,0.494545578956604,9.954307973384857e-05,0.49464512203633787
286,18,14,0.004730499167912661,0.49892276525497437,9.974538534879685e-05,0.49902251064032316
287,18,15,0.004722250688807643,0.49550336599349976,0.00010000154376029968,0.49560336753726003
288,18,16,0.0047140452079103175,0.4795435667037964,0.00010026767104864121,0.47964383437484504
289,19,1,0.004705882352941177,0.4930582642555237,0.00010054367035627365,0.49315880792587996
290,19,2,0.004697761756117628,0.4843817949295044,0.00010077088326215744,0.48448256581276655
291,19,3,0.004689683054084394,0.4883712828159332,0.00010104470700025558,0.48847232752293346
292,19,4,0.0046816458878452235,0.48281219601631165,0.00010127484798431397,0.482913470864296
293,19,5,0.004673649902695888,0.49251800775527954,0.00010150516778230667,0.49261951292306183
294,19,6,0.004665694748158434,0.508253812789917,0.00010173068195581436,0.5083555434718728
295,19,7,0.004657780077916656,0.5001217126846313,0.00010194516181945801,0.5002236578464508
296,19,8,0.004649905549752771,0.4891471862792969,0.00010218524187803268,0.4892493715211749
297,19,9,0.0046420708254852755,0.4901333451271057,0.00010246492922306061,0.49023581005632877
298,19,10,0.004634275570907938,0.49124976992607117,0.00010271716862916947,0.49135248709470036
299,19,11,0.004626519455729922,0.49384382367134094,0.00010295306891202927,0.49394677674025295
300,19,12,0.0046188021535170055,0.49223342537879944,0.00010322625190019607,0.4923366516306996
301,19,13,0.00461112334163388,0.48174840211868286,0.00010348057746887207,0.48185188269615176
302,19,14,0.004603482701187488,0.47934165596961975,0.00010374319553375244,0.4794453991651535
303,19,15,0.004595879916971408,0.4896622896194458,0.00010402172803878784,0.4897663113474846
304,19,16,0.004588314677411235,0.49403131008148193,0.00010423574596643448,0.49413554582744834
305,20,1,0.004580786674510946,0.4820273816585541,0.00010451982915401459,0.48213190148770807
306,20,2,0.004573295603800236,0.48984768986701965,0.00010478276759386063,0.4899524726346135
307,20,3,0.004565841164282797,0.4774036705493927,0.00010504652559757232,0.47750871707499026
308,20,4,0.004558423058385518,0.49329060316085815,0.0001052941381931305,0.4933958972990513
309,20,5,0.0045510409919085944,0.48448583483695984,0.00010554178059101104,0.48459137661755086
310,20,6,0.004543694673976519,0.49697145819664,0.00010578249394893647,0.49707724069058895
311,20,7,0.004536383816989942,0.4836319386959076,0.0001060074120759964,0.4837379461079836
312,20,8,0.004529108136578383,0.4911637306213379,0.00010621942579746247,0.49126995004713536
313,20,9,0.004521867351553772,0.513032853603363,0.00010642512142658234,0.5131392787247896
314,20,10,0.004514661183864803,0.4808645248413086,0.00010666147619485856,0.48097118631750346
315,20,11,0.004507489358552088,0.4880664348602295,0.00010688821226358413,0.48817332307249306
316,20,12,0.004500351603704096,0.4875013530254364,0.0001071804240345955,0.48760853344947097
317,20,13,0.004493247650413843,0.4839271008968353,0.0001074335128068924,0.4840345344096422
